date,state,cases,deaths
5/1/2020,Ohio,18743,1002
5/1/2020,Oklahoma,3748,230
5/1/2020,Oregon,2579,104
5/1/2020,Pennsylvania,49764,2671
5/1/2020,Puerto Rico,1573,94
5/1/2020,Rhode Island,8962,279
5/1/2020,South Carolina,6258,256
5/1/2020,South Dakota,2525,21
5/1/2020,Tennessee,11781,205
5/1/2020,Texas,30342,853
5/1/2020,Utah,4829,46
5/1/2020,Vermont,879,49
5/1/2020,Virgin Islands,66,4
5/1/2020,Virginia,16901,581
5/1/2020,Washington,15010,829
5/1/2020,West Virginia,1151,47
5/1/2020,Wisconsin,7314,327
5/1/2020,Wyoming,566,7
5/2/2020,Alabama,7611,288
5/2/2020,Alaska,363,7
5/2/2020,Arizona,8364,353
5/2/2020,Arkansas,3372,72
5/2/2020,California,53753,2213
5/2/2020,Colorado,16118,830
5/2/2020,Connecticut,29287,2436
5/2/2020,Delaware,5038,168
5/2/2020,District of Columbia,4797,240
5/2/2020,Florida,35455,1363
5/2/2020,Georgia,27268,1161
5/2/2020,Guam,1117,6
5/2/2020,Hawaii,611,16
5/2/2020,Idaho,2061,64
5/2/2020,Illinois,58505,2576
5/2/2020,Indiana,19629,1229
5/2/2020,Iowa,8641,175
5/2/2020,Kansas,4863,140
5/2/2020,Kentucky,4881,252
5/2/2020,Louisiana,29140,1950
5/2/2020,Maine,1152,56
5/2/2020,Maryland,24568,1251
5/2/2020,Massachusetts,66263,3846
5/2/2020,Michigan,43191,4020
5/2/2020,Minnesota,6228,395
5/2/2020,Mississippi,7441,291
5/2/2020,Missouri,8154,373
5/2/2020,Montana,454,16
5/2/2020,Nebraska,5332,76
5/2/2020,Nevada,5390,257
5/2/2020,New Hampshire,2429,84
5/2/2020,New Jersey,123717,7742
5/2/2020,New Mexico,3732,139
5/2/2020,New York,318134,24035
5/2/2020,North Carolina,11514,428
5/2/2020,North Dakota,1153,24
5/2/2020,Northern Mariana Islands,14,2
5/2/2020,Ohio,19335,1021
5/2/2020,Oklahoma,3851,238
5/2/2020,Oregon,2635,109
5/2/2020,Pennsylvania,51071,2794
5/2/2020,Puerto Rico,1755,95
5/2/2020,Rhode Island,9289,296
5/2/2020,South Carolina,6489,267
5/2/2020,South Dakota,2587,21
5/2/2020,Tennessee,12376,210
5/2/2020,Texas,31433,875
5/2/2020,Utah,4981,49
5/2/2020,Vermont,886,50
5/2/2020,Virgin Islands,66,4
5/2/2020,Virginia,17731,616
5/2/2020,Washington,15253,833
5/2/2020,West Virginia,1184,50
5/2/2020,Wisconsin,7660,334
5/2/2020,Wyoming,579,7
5/3/2020,Alabama,7888,290
5/3/2020,Alaska,366,7
5/3/2020,Arizona,8640,362
5/3/2020,Arkansas,3431,76
5/3/2020,California,55072,2235
5/3/2020,Colorado,16527,840
5/3/2020,Connecticut,29287,2436
5/3/2020,Delaware,5208,177
5/3/2020,District of Columbia,5016,251
5/3/2020,Florida,36070,1378
5/3/2020,Georgia,27618,1168
5/3/2020,Guam,1118,6
5/3/2020,Hawaii,611,17
5/3/2020,Idaho,2059,64
5/3/2020,Illinois,61499,2632
5/3/2020,Indiana,20267,1246
5/3/2020,Iowa,9169,184
5/3/2020,Kansas,5177,142
5/3/2020,Kentucky,5223,256
5/3/2020,Louisiana,29340,1969
5/3/2020,Maine,1185,57
5/3/2020,Maryland,25561,1281
5/3/2020,Massachusetts,68087,4004
5/3/2020,Michigan,43736,4049
5/3/2020,Minnesota,6663,419
5/3/2020,Mississippi,7550,303
5/3/2020,Missouri,8454,378
5/3/2020,Montana,454,16
5/3/2020,Nebraska,5686,78
5/3/2020,Nevada,5497,262
5/3/2020,New Hampshire,2518,86
5/3/2020,New Jersey,126744,7871
5/3/2020,New Mexico,3850,151
5/3/2020,New York,321833,24576
5/3/2020,North Carolina,11668,436
5/3/2020,North Dakota,1191,25
5/3/2020,Northern Mariana Islands,14,2
5/3/2020,Ohio,19914,1038
5/3/2020,Oklahoma,3972,238
5/3/2020,Oregon,2680,109
5/3/2020,Pennsylvania,52079,2843
5/3/2020,Puerto Rico,1806,97
5/3/2020,Rhode Island,9477,320
5/3/2020,South Carolina,6626,275
5/3/2020,South Dakota,2630,21
5/3/2020,Tennessee,12871,211
5/3/2020,Texas,32299,890
5/3/2020,Utah,5175,50
5/3/2020,Vermont,897,52
5/3/2020,Virgin Islands,66,4
5/3/2020,Virginia,18671,660
5/3/2020,Washington,15809,840
5/3/2020,West Virginia,1195,50
5/3/2020,Wisconsin,7964,339
5/3/2020,Wyoming,586,7
5/4/2020,Alabama,8112,298
5/4/2020,Alaska,368,7
5/4/2020,Arizona,8919,362
5/4/2020,Arkansas,3469,80
5/4/2020,California,56333,2297
5/4/2020,Colorado,16799,849
5/4/2020,Connecticut,29973,2556
5/4/2020,Delaware,5288,182
5/4/2020,District of Columbia,5170,258
5/4/2020,Florida,36889,1398
5/4/2020,Georgia,28350,1228
5/4/2020,Guam,1118,6
5/4/2020,Hawaii,612,17
5/4/2020,Idaho,2106,64
5/4/2020,Illinois,63840,2673
5/4/2020,Indiana,20855,1264
5/4/2020,Iowa,9703,188
5/4/2020,Kansas,5385,154
5/4/2020,Kentucky,5370,267
5/4/2020,Louisiana,29673,1991
5/4/2020,Maine,1205,57
5/4/2020,Maryland,26509,1317
5/4/2020,Massachusetts,69087,4090
5/4/2020,Michigan,43928,4135
5/4/2020,Minnesota,7234,428
5/4/2020,Mississippi,7877,310
5/4/2020,Missouri,8776,387
5/4/2020,Montana,456,16
5/4/2020,Nebraska,6123,79
5/4/2020,Nevada,5654,266
5/4/2020,New Hampshire,2588,86
5/4/2020,New Jersey,128269,7910
5/4/2020,New Mexico,4030,156
5/4/2020,New York,324357,24788
5/4/2020,North Carolina,11871,454
5/4/2020,North Dakota,1225,25
5/4/2020,Northern Mariana Islands,14,2
5/4/2020,Ohio,20474,1056
5/4/2020,Oklahoma,4044,238
5/4/2020,Oregon,2759,109
5/4/2020,Pennsylvania,52992,2880
5/4/2020,Puerto Rico,1875,97
5/4/2020,Rhode Island,9652,341
5/4/2020,South Carolina,6757,283
5/4/2020,South Dakota,2667,21
5/4/2020,Tennessee,13283,216
5/4/2020,Texas,33134,914
5/4/2020,Utah,5326,50
5/4/2020,Vermont,902,52
5/4/2020,Virgin Islands,66,4
5/4/2020,Virginia,19492,684
5/4/2020,Washington,15905,846
5/4/2020,West Virginia,1224,50
5/4/2020,Wisconsin,8236,340
5/4/2020,Wyoming,596,7
5/5/2020,Alabama,8437,315
5/5/2020,Alaska,369,7
5/5/2020,Arizona,9305,395
5/5/2020,Arkansas,3525,83
5/5/2020,California,58848,2386
5/5/2020,Colorado,17256,901
5/5/2020,Connecticut,30621,2633
5/5/2020,Delaware,5371,187
5/5/2020,District of Columbia,5322,264
5/5/2020,Florida,37431,1470
5/5/2020,Georgia,28876,1277
5/5/2020,Guam,1118,6
5/5/2020,Hawaii,615,17
5/5/2020,Idaho,2127,66
5/5/2020,Illinois,65889,2843
5/5/2020,Indiana,21423,1326
5/5/2020,Iowa,10111,207
5/5/2020,Kansas,5627,160
5/5/2020,Kentucky,5822,278
5/5/2020,Louisiana,29996,2042
5/5/2020,Maine,1226,61
5/5/2020,Maryland,27217,1390
5/5/2020,Massachusetts,70271,4212
5/5/2020,Michigan,44333,4179
5/5/2020,Minnesota,7851,455
5/5/2020,Mississippi,8207,342
5/5/2020,Missouri,8919,408
5/5/2020,Montana,456,16
5/5/2020,Nebraska,6442,82
5/5/2020,Nevada,5695,276
5/5/2020,New Hampshire,2636,92
5/5/2020,New Jersey,130593,8244
5/5/2020,New Mexico,4137,162
5/5/2020,New York,326659,25028
5/5/2020,North Carolina,12283,477
5/5/2020,North Dakota,1266,25
5/5/2020,Northern Mariana Islands,14,2
5/5/2020,Ohio,20969,1135
5/5/2020,Oklahoma,4127,247
5/5/2020,Oregon,2839,113
5/5/2020,Pennsylvania,53967,3206
5/5/2020,Puerto Rico,1924,99
5/5/2020,Rhode Island,9933,355
5/5/2020,South Carolina,6841,296
5/5/2020,South Dakota,2720,24
5/5/2020,Tennessee,13555,225
5/5/2020,Texas,34286,955
5/5/2020,Utah,5449,56
5/5/2020,Vermont,907,52
5/5/2020,Virgin Islands,66,4
5/5/2020,Virginia,20256,713
5/5/2020,Washington,16081,863
5/5/2020,West Virginia,1242,50
5/5/2020,Wisconsin,8566,353
5/5/2020,Wyoming,604,7
5/6/2020,Alabama,8691,343
5/6/2020,Alaska,370,8
5/6/2020,Arizona,9707,426
5/6/2020,Arkansas,3611,87
5/6/2020,California,60787,2478
5/6/2020,Colorado,17720,919
5/6/2020,Connecticut,30995,2718
5/6/2020,Delaware,5778,193
5/6/2020,District of Columbia,5461,277
5/6/2020,Florida,37994,1538
5/6/2020,Georgia,29724,1309
5/6/2020,Guam,1118,6
5/6/2020,Hawaii,616,17
5/6/2020,Idaho,2158,67
5/6/2020,Illinois,68164,2977
5/6/2020,Indiana,22286,1377
5/6/2020,Iowa,10404,219
5/6/2020,Kansas,5893,163
5/6/2020,Kentucky,5946,286
5/6/2020,Louisiana,30399,2094
5/6/2020,Maine,1254,62
5/6/2020,Maryland,28263,1443
5/6/2020,Massachusetts,72025,4420
5/6/2020,Michigan,45048,4250
5/6/2020,Minnesota,8579,485
5/6/2020,Mississippi,8424,374
5/6/2020,Missouri,9164,429
5/6/2020,Montana,456,16
5/6/2020,Nebraska,6771,86
5/6/2020,Nevada,5774,286
5/6/2020,New Hampshire,2741,111
5/6/2020,New Jersey,131890,8549
5/6/2020,New Mexico,4290,169
5/6/2020,New York,329405,25956
5/6/2020,North Carolina,12783,497
5/6/2020,North Dakota,1323,31
5/6/2020,Northern Mariana Islands,15,2
5/6/2020,Ohio,21576,1225
5/6/2020,Oklahoma,4201,253
5/6/2020,Oregon,2916,115
5/6/2020,Pennsylvania,54989,3360
5/6/2020,Puerto Rico,1968,99
5/6/2020,Rhode Island,10205,370
5/6/2020,South Carolina,6936,305
5/6/2020,South Dakota,2779,29
5/6/2020,Tennessee,13737,237
5/6/2020,Texas,35441,985
5/6/2020,Utah,5605,59
5/6/2020,Vermont,908,52
5/6/2020,Virgin Islands,66,4
5/6/2020,Virginia,20256,713
5/6/2020,Washington,16713,881
5/6/2020,West Virginia,1276,51
5/6/2020,Wisconsin,8901,362
5/6/2020,Wyoming,631,7
5/7/2020,Alabama,9046,369
5/7/2020,Alaska,373,8
5/7/2020,Arizona,9945,450
5/7/2020,Arkansas,3694,88
5/7/2020,California,62481,2561
5/7/2020,Colorado,18264,942
5/7/2020,Connecticut,31784,2797
5/7/2020,Delaware,5939,202
5/7/2020,District of Columbia,5654,285
5/7/2020,Florida,38820,1599
5/7/2020,Georgia,30524,1333
5/7/2020,Guam,1118,6
5/7/2020,Hawaii,619,17
5/7/2020,Idaho,2178,67
5/7/2020,Illinois,70802,3139
5/7/2020,Indiana,22942,1414
5/7/2020,Iowa,11059,231
5/7/2020,Kansas,6240,164
5/7/2020,Kentucky,6173,302
5/7/2020,Louisiana,30652,2135
5/7/2020,Maine,1330,62
5/7/2020,Maryland,29476,1503
5/7/2020,Massachusetts,73721,4552
5/7/2020,Michigan,45643,4343
5/7/2020,Minnesota,9365,508
5/7/2020,Mississippi,8686,396
5/7/2020,Missouri,9409,449
5/7/2020,Montana,456,16
5/7/2020,Nebraska,7190,92
5/7/2020,Nevada,5888,293
5/7/2020,New Hampshire,2843,114
5/7/2020,New Jersey,133635,8801
5/7/2020,New Mexico,4492,172
5/7/2020,New York,332931,26206
5/7/2020,North Carolina,13431,521
5/7/2020,North Dakota,1371,31
5/7/2020,Northern Mariana Islands,15,2
5/7/2020,Ohio,22131,1271
5/7/2020,Oklahoma,4330,260
5/7/2020,Oregon,2989,121
5/7/2020,Pennsylvania,56149,3599
5/7/2020,Puerto Rico,2031,102
5/7/2020,Rhode Island,10530,388
5/7/2020,South Carolina,7142,316
5/7/2020,South Dakota,2905,31
5/7/2020,Tennessee,14108,238
5/7/2020,Texas,36682,1016
5/7/2020,Utah,5724,61
5/7/2020,Vermont,916,53
5/7/2020,Virgin Islands,66,4
5/7/2020,Virginia,21570,769
5/7/2020,Washington,17334,903
5/7/2020,West Virginia,1297,51
5/7/2020,Wisconsin,9215,374
5/7/2020,Wyoming,635,7
5/8/2020,Alabama,9385,383
5/8/2020,Alaska,376,8
5/8/2020,Arizona,10526,517
5/8/2020,Arkansas,3747,88
5/8/2020,California,64616,2650
5/8/2020,Colorado,18719,958
5/8/2020,Connecticut,32411,2874
5/8/2020,Delaware,6111,213
5/8/2020,District of Columbia,5899,304
5/8/2020,Florida,39191,1668
5/8/2020,Georgia,31089,1378
5/8/2020,Guam,1120,6
5/8/2020,Hawaii,619,17
5/8/2020,Idaho,2205,67
5/8/2020,Illinois,73688,3262
5/8/2020,Indiana,23620,1447
5/8/2020,Iowa,11457,243
5/8/2020,Kansas,6751,167
5/8/2020,Kentucky,6298,304
5/8/2020,Louisiana,30855,2154
5/8/2020,Maine,1374,63
5/8/2020,Maryland,30592,1560
5/8/2020,Massachusetts,75333,4702
5/8/2020,Michigan,46319,4393
5/8/2020,Minnesota,10088,534
5/8/2020,Mississippi,9090,409
5/8/2020,Missouri,9573,481
5/8/2020,Montana,458,16
5/8/2020,Nebraska,7831,93
5/8/2020,Nevada,5972,301
5/8/2020,New Hampshire,2947,121
5/8/2020,New Jersey,135454,8952
5/8/2020,New Mexico,4673,181
5/8/2020,New York,335804,26358
5/8/2020,North Carolina,13879,537
5/8/2020,North Dakota,1425,33
5/8/2020,Northern Mariana Islands,15,2
5/8/2020,Ohio,23018,1306
5/8/2020,Oklahoma,4424,266
5/8/2020,Oregon,3068,124
5/8/2020,Pennsylvania,57501,3724
5/8/2020,Puerto Rico,2156,107
5/8/2020,Rhode Island,10779,399
5/8/2020,South Carolina,7367,320
5/8/2020,South Dakota,3144,31
5/8/2020,Tennessee,14276,240
5/8/2020,Texas,37943,1059
5/8/2020,Utah,5919,61
5/8/2020,Vermont,919,53
5/8/2020,Virgin Islands,68,4
5/8/2020,Virginia,22342,812
5/8/2020,Washington,17537,915
5/8/2020,West Virginia,1323,52
5/8/2020,Wisconsin,9590,384
5/8/2020,Wyoming,644,7
5/9/2020,Alabama,9668,390
5/9/2020,Alaska,377,8
5/9/2020,Arizona,10960,532
5/9/2020,Arkansas,3747,88
5/9/2020,California,66824,2732
5/9/2020,Colorado,19267,965
5/9/2020,Connecticut,32984,2932
5/9/2020,Delaware,6277,221
5/9/2020,District of Columbia,6102,311
5/9/2020,Florida,39993,1714
5/9/2020,Georgia,31481,1380
5/9/2020,Guam,1120,6
5/9/2020,Hawaii,620,17
5/9/2020,Idaho,2230,67
5/9/2020,Illinois,76008,3362
5/9/2020,Indiana,24239,1490
5/9/2020,Iowa,11671,252
5/9/2020,Kansas,6923,172
5/9/2020,Kentucky,6469,312
5/9/2020,Louisiana,31417,2194
5/9/2020,Maine,1408,64
5/9/2020,Maryland,31638,1614
5/9/2020,Massachusetts,76743,4840
5/9/2020,Michigan,46735,4526
5/9/2020,Minnesota,10790,558
5/9/2020,Mississippi,9378,421
5/9/2020,Missouri,9737,492
5/9/2020,Montana,458,16
5/9/2020,Nebraska,8234,96
5/9/2020,Nevada,6076,306
5/9/2020,New Hampshire,3011,131
5/9/2020,New Jersey,137085,9116
5/9/2020,New Mexico,4778,191
5/9/2020,New York,338519,26584
5/9/2020,North Carolina,14387,554
5/9/2020,North Dakota,1464,35
5/9/2020,Northern Mariana Islands,16,2
5/9/2020,Ohio,23697,1331
5/9/2020,Oklahoma,4490,270
5/9/2020,Oregon,3160,127
5/9/2020,Pennsylvania,58661,3793
5/9/2020,Puerto Rico,2173,108
5/9/2020,Rhode Island,10989,418
5/9/2020,South Carolina,7531,330
5/9/2020,South Dakota,3393,34
5/9/2020,Tennessee,14675,241
5/9/2020,Texas,38849,1086
5/9/2020,Utah,6103,66
5/9/2020,Vermont,921,53
5/9/2020,Virgin Islands,69,4
5/9/2020,Virginia,23196,827
5/9/2020,Washington,17763,925
5/9/2020,West Virginia,1347,53
5/9/2020,Wisconsin,9939,398
5/9/2020,Wyoming,653,7
5/10/2020,Alabama,9889,393
5/10/2020,Alaska,378,8
5/10/2020,Arizona,11119,536
5/10/2020,Arkansas,4012,91
5/10/2020,California,68051,2769
5/10/2020,Colorado,19595,969
5/10/2020,Connecticut,33554,2967
5/10/2020,Delaware,6447,224
5/10/2020,District of Columbia,6272,323
5/10/2020,Florida,40588,1720
5/10/2020,Georgia,32267,1383
5/10/2020,Guam,1120,6
5/10/2020,Hawaii,621,17
5/10/2020,Idaho,2232,67
5/10/2020,Illinois,77662,3426
5/10/2020,Indiana,24633,1508
5/10/2020,Iowa,11959,265
5/10/2020,Kansas,7045,172
5/10/2020,Kentucky,6486,312
5/10/2020,Louisiana,31600,2213
5/10/2020,Maine,1436,64
5/10/2020,Maryland,32693,1644
5/10/2020,Massachusetts,77793,4979
5/10/2020,Michigan,47116,4551
5/10/2020,Minnesota,11271,578
5/10/2020,Mississippi,9501,430
5/10/2020,Missouri,9906,502
5/10/2020,Montana,458,16
5/10/2020,Nebraska,8329,98
5/10/2020,Nevada,6150,306
5/10/2020,New Hampshire,3071,133
5/10/2020,New Jersey,138532,9255
5/10/2020,New Mexico,4863,200
5/10/2020,New York,340657,26798
5/10/2020,North Carolina,14783,561
5/10/2020,North Dakota,1491,35
5/10/2020,Northern Mariana Islands,16,2
5/10/2020,Ohio,24086,1341
5/10/2020,Oklahoma,4589,272
5/10/2020,Oregon,3228,127
5/10/2020,Pennsylvania,60037,3819
5/10/2020,Puerto Rico,2198,111
5/10/2020,Rhode Island,11274,422
5/10/2020,South Carolina,7653,331
5/10/2020,South Dakota,3517,34
5/10/2020,Tennessee,15060,242
5/10/2020,Texas,40037,1110
5/10/2020,Utah,6251,67
5/10/2020,Vermont,926,53
5/10/2020,Virgin Islands,69,4
5/10/2020,Virginia,24081,839
5/10/2020,Washington,17909,939
5/10/2020,West Virginia,1362,54
5/10/2020,Wisconsin,10219,400
5/10/2020,Wyoming,662,7
5/11/2020,Alabama,10164,403
5/11/2020,Alaska,380,8
5/11/2020,Arizona,11380,542
5/11/2020,Arkansas,4043,94
5/11/2020,California,69514,2820
5/11/2020,Colorado,19793,986
5/11/2020,Connecticut,33765,3008
5/11/2020,Delaware,6565,225
5/11/2020,District of Columbia,6389,328
5/11/2020,Florida,40974,1734
5/11/2020,Georgia,32448,1420
5/11/2020,Guam,1120,6
5/11/2020,Hawaii,623,17
5/11/2020,Idaho,2261,69
5/11/2020,Illinois,79123,3480
5/11/2020,Indiana,25134,1540
5/11/2020,Iowa,12373,271
5/11/2020,Kansas,7161,174
5/11/2020,Kentucky,6710,325
5/11/2020,Louisiana,31815,2242
5/11/2020,Maine,1462,65
5/11/2020,Maryland,33483,1683
5/11/2020,Massachusetts,78462,5108
5/11/2020,Michigan,47526,4584
5/11/2020,Minnesota,11799,591
5/11/2020,Mississippi,9674,435
5/11/2020,Missouri,10025,512
5/11/2020,Montana,459,16
5/11/2020,Nebraska,8576,100
5/11/2020,Nevada,6153,312
5/11/2020,New Hampshire,3160,133
5/11/2020,New Jersey,139945,9310
5/11/2020,New Mexico,5069,208
5/11/2020,New York,342267,27003
5/11/2020,North Carolina,15069,571
5/11/2020,North Dakota,1518,36
5/11/2020,Northern Mariana Islands,19,2
5/11/2020,Ohio,24785,1357
5/11/2020,Oklahoma,4613,274
5/11/2020,Oregon,3286,130
5/11/2020,Pennsylvania,60557,3846
5/11/2020,Puerto Rico,2256,113
5/11/2020,Rhode Island,11450,430
5/11/2020,South Carolina,7792,346
5/11/2020,South Dakota,3614,34
5/11/2020,Tennessee,15423,248
5/11/2020,Texas,40988,1137
5/11/2020,Utah,6364,68
5/11/2020,Vermont,926,53
5/11/2020,Virgin Islands,69,5
5/11/2020,Virginia,25070,850
5/11/2020,Washington,18300,957
5/11/2020,West Virginia,1369,57
5/11/2020,Wisconsin,10418,409
5/11/2020,Wyoming,669,7
5/12/2020,Alabama,10464,435
5/12/2020,Alaska,383,8
5/12/2020,Arizona,11736,562
5/12/2020,Arkansas,4164,95
5/12/2020,California,71150,2902
5/12/2020,Colorado,20103,1009
5/12/2020,Connecticut,34333,3041
5/12/2020,Delaware,6741,237
5/12/2020,District of Columbia,6485,336
5/12/2020,Florida,41915,1778
5/12/2020,Georgia,33311,1470
5/12/2020,Guam,1121,6
5/12/2020,Hawaii,624,17
5/12/2020,Idaho,2294,69
5/12/2020,Illinois,83168,3617
5/12/2020,Indiana,25676,1578
5/12/2020,Iowa,12912,289
5/12/2020,Kansas,7352,178
5/12/2020,Kentucky,7003,333
5/12/2020,Louisiana,32050,2281
5/12/2020,Maine,1477,65
5/12/2020,Maryland,34174,1756
5/12/2020,Massachusetts,79332,5141
5/12/2020,Michigan,47946,4674
5/12/2020,Minnesota,12494,614
5/12/2020,Mississippi,9908,457
5/12/2020,Missouri,10124,530
5/12/2020,Montana,461,16
5/12/2020,Nebraska,8734,103
5/12/2020,Nevada,6311,321
5/12/2020,New Hampshire,3239,142
5/12/2020,New Jersey,140743,9508
5/12/2020,New Mexico,5212,219
5/12/2020,New York,343705,27284
5/12/2020,North Carolina,15402,597
5/12/2020,North Dakota,1571,38
5/12/2020,Northern Mariana Islands,19,2
5/12/2020,Ohio,25257,1436
5/12/2020,Oklahoma,4731,278
5/12/2020,Oregon,3359,130
5/12/2020,Pennsylvania,61407,3924
5/12/2020,Puerto Rico,2299,114
5/12/2020,Rhode Island,11614,444
5/12/2020,South Carolina,7927,355
5/12/2020,South Dakota,3663,39
5/12/2020,Tennessee,15777,264
5/12/2020,Texas,42348,1169
5/12/2020,Utah,6454,73
5/12/2020,Vermont,927,53
5/12/2020,Virgin Islands,69,6
5/12/2020,Virginia,25800,891
5/12/2020,Washington,18503,972
5/12/2020,West Virginia,1378,58
5/12/2020,Wisconsin,10617,418
5/12/2020,Wyoming,675,7
5/13/2020,Alabama,10700,450
5/13/2020,Alaska,383,10
5/13/2020,Arizona,12176,594
5/13/2020,Arkansas,4236,97
5/13/2020,California,73218,3014
5/13/2020,Colorado,20442,1062
5/13/2020,Connecticut,34855,3125
5/13/2020,Delaware,6952,247
5/13/2020,District of Columbia,6584,350
5/13/2020,Florida,42394,1826
5/13/2020,Georgia,33866,1494
5/13/2020,Guam,1121,6
5/13/2020,Hawaii,627,17
5/13/2020,Idaho,2325,69
5/13/2020,Illinois,84874,3815
5/13/2020,Indiana,26044,1619
5/13/2020,Iowa,13289,306
5/13/2020,Kansas,7552,179
5/13/2020,Kentucky,7102,334
5/13/2020,Louisiana,32662,2315
5/13/2020,Maine,1515,66
5/13/2020,Maryland,34927,1809
5/13/2020,Massachusetts,80497,5315
5/13/2020,Michigan,48307,4714
5/13/2020,Minnesota,12917,638
5/13/2020,Mississippi,10090,465
5/13/2020,Missouri,10369,550
5/13/2020,Montana,462,16
5/13/2020,Nebraska,9075,107
5/13/2020,Nevada,6491,331
5/13/2020,New Hampshire,3299,150
5/13/2020,New Jersey,141560,9702
5/13/2020,New Mexico,5364,231
5/13/2020,New York,345828,27450
5/13/2020,North Carolina,15850,615
5/13/2020,North Dakota,1647,40
5/13/2020,Northern Mariana Islands,19,2
5/13/2020,Ohio,25727,1483
5/13/2020,Oklahoma,4852,278
5/13/2020,Oregon,3416,134
5/13/2020,Pennsylvania,62194,4104
5/13/2020,Puerto Rico,2329,115
5/13/2020,Rhode Island,11835,462
5/13/2020,South Carolina,8030,362
5/13/2020,South Dakota,3732,39
5/13/2020,Tennessee,16261,271
5/13/2020,Texas,43822,1205
5/13/2020,Utah,6624,76
5/13/2020,Vermont,929,53
5/13/2020,Virgin Islands,69,6
5/13/2020,Virginia,26746,927
5/13/2020,Washington,18604,977
5/13/2020,West Virginia,1404,59
5/13/2020,Wisconsin,10903,421
5/13/2020,Wyoming,688,7
